name,brand,category,price,original_price,rating,reviews_count,url,discount_percentage,demand_proxy,price_per_rating,log_price,log_demand,log_reviews,optimal_price,price_uplift_pct,brand_encoded,category_encoded,cluster
OnePlus Smartphones 248,OnePlus,smartphones,51777.05,57195.85,3.6,7734,https://example.com/product/248,9.47,27842.4,13993.797297297297,10.854721593268472,10.234351233428312,8.953510763007166,37607.06073938532,-27.367316717763334,2,1,2
Realme Laptops 249,Realme,laptops,24675.63,26914.82,3.7,8250,https://example.com/product/249,8.32,30525.0,6493.586842105263,10.11361192088383,10.326334058475068,9.018089684104343,37764.53268497494,53.043844007123376,4,0,2
Motorola Laptops 250,Motorola,laptops,16329.63,17331.69,4.0,4315,https://example.com/product/250,5.78,17260.0,3982.836585365854,9.700797764522248,9.75620490038669,8.370084326378025,36985.8607405008,126.495399715124,1,0,2
Samsung Tablets 251,Samsung,tablets,34957.65,49750.92,4.4,624,https://example.com/product/251,29.73,2745.6000000000004,7768.366666666667,10.461921213463231,7.918119062096181,6.437751649736401,36133.84746715926,3.3646354007184733,5,2,0
Motorola Smartphones 252,Motorola,smartphones,23125.99,28720.78,3.9,756,https://example.com/product/252,19.48,2948.4,5781.4975,10.048755612732242,7.9893570388168405,6.6293632534374485,36145.752078568185,56.29926363614351,1,1,0
Realme Laptops 253,Realme,laptops,22858.27,27364.98,4.0,4324,https://example.com/product/253,16.47,17296.0,5575.187804878049,10.037112003330606,9.758288355043923,8.37216741936598,36987.9739851296,61.81440671201103,4,0,2
Realme Smartphones 254,Realme,smartphones,31994.8,43790.28,4.3,14336,https://example.com/product/254,26.94,61644.799999999996,7271.545454545455,10.373359923167829,11.029160379751092,9.570598887246268,39591.30352384764,23.742931738431363,4,1,1
Apple Smartphones 255,Apple,smartphones,126112.18,166757.61,4.8,1374,https://example.com/product/255,24.37,6595.2,25737.179591836735,11.7449350367132,8.794249004626717,7.226209010100671,36359.823759465915,-71.1686660563112,0,1,3
Realme Smartphones 256,Realme,smartphones,16235.95,20118.41,4.1,2209,https://example.com/product/256,19.3,9056.9,3865.7023809523816,9.695044788195787,9.111392584090547,7.700747794511798,36504.32860120824,124.83641918833352,4,1,4
Realme Smartphones 257,Realme,smartphones,24601.03,31091.03,4.1,300,https://example.com/product/257,20.87,1230.0,5857.388095238096,10.110584238841042,7.115582126184454,5.707110264748875,36044.87986828666,46.51776721660298,4,1,0
Apple Smartphones 258,Apple,smartphones,63314.56,81795.87,3.8,1327,https://example.com/product/258,22.59,5042.599999999999,16234.502564102564,11.055886391511155,8.52587539179907,7.191429330036379,36268.68421472482,-42.716676520021906,0,1,3
Vivo Smartphones 259,Vivo,smartphones,8686.39,10309.18,4.3,3923,https://example.com/product/259,15.74,16868.899999999998,1974.1795454545456,9.069627827922382,9.73328624784017,8.274866820685254,36962.902685658446,325.5266305756298,6,1,4
Realme Smartphones 260,Realme,smartphones,23237.59,26645.5,4.1,1005,https://example.com/product/260,12.79,4120.5,5532.759523809525,10.053569537868817,8.323972453753282,6.913737350659685,36214.555801607625,55.844714540568205,4,1,0
Realme Tablets 261,Realme,tablets,34939.31,40391.14,3.9,4642,https://example.com/product/261,13.5,18103.8,8734.8275,10.461396456001292,9.803932375466536,8.443115988019922,37035.39284655035,5.9992107644665875,4,2,2
Realme Laptops 262,Realme,laptops,35927.78,41392.82,4.5,87,https://example.com/product/262,13.2,391.5,7810.386956521739,10.489293924618753,5.972536537222463,4.477336814478207,35995.658878807466,0.18893145863024968,4,0,0
Oppo Tablets 263,Oppo,tablets,36466.56,40913.07,4.2,6406,https://example.com/product/263,10.87,26905.2,8480.595348837209,10.504178377259624,10.200112022304117,8.765146421639022,37552.04593754882,2.9766611864371724,3,2,2
Realme Laptops 264,Realme,laptops,29357.61,36369.81,4.2,781,https://example.com/product/264,19.28,3280.2000000000003,6827.351162790698,10.287341138283471,8.095964488128596,6.661854740545311,36165.229149896986,23.18860135377841,4,0,0
Apple Smartphones 265,Apple,smartphones,98612.25,127937.28,3.9,1645,https://example.com/product/265,22.92,6415.5,24653.0625,11.498960912901106,8.766628076684515,7.406103381237015,36349.275146693806,-63.13918894793111,0,1,3
Apple Laptops 266,Apple,laptops,112449.15,123730.53,3.7,11120,https://example.com/product/266,9.12,41144.0,29591.881578947367,11.630265291312762,10.624857692039813,9.316590491818841,38387.881149232075,-65.86200860635046,0,0,3
Oppo Tablets 267,Oppo,tablets,9212.43,10882.76,4.2,625,https://example.com/product/267,15.35,2625.0,2142.425581395349,9.128417481198976,7.873217054862741,6.439350371100098,36126.76809765278,292.1524298980049,3,2,0
Motorola Smartphones 268,Motorola,smartphones,34629.38,43834.22,3.8,29,https://example.com/product/268,21.0,110.19999999999999,8879.328205128204,10.452486610480936,4.711330381816482,3.4011973816621555,35979.14622008296,3.8977487326742946,1,1,0
Samsung Laptops 269,Samsung,laptops,24607.51,25949.72,4.3,5414,https://example.com/product/269,5.17,23280.2,5592.61590909091,10.110847597058102,10.055401446908657,8.596928159435091,37339.25394367631,51.73926148430424,5,0,2
Samsung Tablets 270,Samsung,tablets,72695.75,88791.19,4.0,1119,https://example.com/product/270,18.13,4476.0,17730.67073170732,11.194051958258246,8.406708458240965,7.02108396428914,36235.42409231705,-50.15468704523022,5,2,3
Apple Smartphones 271,Apple,smartphones,38083.9,43637.86,3.8,3438,https://example.com/product/271,12.73,13064.4,9765.102564102564,10.547573157097784,9.477722793636067,8.142936010432265,36739.57381926177,-3.5299068129530577,0,1,2
Motorola Tablets 272,Motorola,tablets,20488.11,25192.48,4.1,1368,https://example.com/product/272,18.67,5608.799999999999,4878.1214285714295,9.92764880446723,8.632270347257357,7.221835825288449,36301.920856636716,77.18530824286239,1,2,0
Realme Laptops 273,Realme,laptops,42072.07,47516.77,4.2,11817,https://example.com/product/273,11.46,49631.4,9784.202325581397,10.647163147537524,10.81239912526036,9.37737907190562,38886.10205096821,-7.5726436779359485,4,0,1
Vivo Laptops 274,Vivo,laptops,7614.27,10390.25,3.9,7346,https://example.com/product/274,26.72,28649.399999999998,1903.5675,8.93791072103688,10.262922683651007,8.902047345620277,37654.43263981432,394.52452618326265,6,0,4
Motorola Laptops 275,Motorola,laptops,15200.62,18154.72,3.6,12297,https://example.com/product/275,16.27,44269.200000000004,4108.275675675675,9.629157280102604,10.69806704344808,9.417191926513414,38571.33426350803,153.74842778457742,1,0,1
Xiaomi Laptops 276,Xiaomi,laptops,12160.9,17251.95,3.7,4019,https://example.com/product/276,29.51,14870.300000000001,3200.236842105263,9.406063393314398,9.607188459977232,8.299037181613066,36845.58238801608,202.9840093086538,7,0,4
Vivo Tablets 277,Vivo,tablets,23903.36,31221.89,4.7,8677,https://example.com/product/277,23.44,40781.9,4979.866666666667,10.081816148060103,10.616018154890845,9.068546366358296,38366.6254303407,60.50724848030025,6,2,4
Xiaomi Laptops 278,Xiaomi,laptops,9426.74,10192.7,4.7,20,https://example.com/product/278,7.51,94.0,1963.9041666666667,9.151411686246822,4.553876891600541,3.044522437723423,35978.19526,281.6610541926478,7,0,0
Xiaomi Tablets 279,Xiaomi,tablets,40615.99,48350.39,3.6,3551,https://example.com/product/279,16.0,12783.6,10977.294594594594,10.611941730960861,9.45599660057179,8.17526610411206,36723.09051115711,-9.58464754605978,7,2,2
Motorola Tablets 280,Motorola,tablets,37467.93,42811.58,4.2,2015,https://example.com/product/280,12.48,8463.0,8713.472093023256,10.531267335201722,9.043577154098081,7.60887062919126,36469.465934956956,-2.6648498196805765,1,2,2
Xiaomi Smartphones 281,Xiaomi,smartphones,22892.41,28978.67,3.9,22994,https://example.com/product/281,21.0,89676.59999999999,5723.1025,10.038604375201993,11.403976295568134,10.043032079974024,41236.80493456081,80.13308749301979,7,1,1
OnePlus Laptops 282,OnePlus,laptops,37630.62,50110.78,4.1,9775,https://example.com/product/282,24.91,40077.5,8959.671428571432,10.535599933418201,10.598595309908708,9.187685681411377,38325.276277103796,1.8459867977295972,2,0,1
Realme Tablets 283,Realme,tablets,26838.47,34484.71,4.6,3892,https://example.com/product/283,22.17,17903.199999999997,5710.3127659574475,10.197628844243855,9.79279060117743,8.266935347610456,37023.617377868744,37.94980629621861,4,2,4
Oppo Smartphones 284,Oppo,smartphones,8996.9,12467.95,4.2,11309,https://example.com/product/284,27.84,47497.8,2092.3023255813955,9.104746495758565,10.76845972654572,9.333442569110167,38760.85708596783,330.82458497891304,3,1,1
Xiaomi Smartphones 285,Xiaomi,smartphones,10520.03,13953.02,4.5,6209,https://example.com/product/285,24.6,27940.5,2286.963043478261,9.2611313902442,10.237868317840896,8.733916174927524,37612.819330998806,257.53528584042823,7,1,4
Xiaomi Laptops 286,Xiaomi,laptops,8590.94,10818.6,4.8,3223,https://example.com/product/286,20.59,15470.4,1753.25306122449,9.058579833484039,9.646748437209995,8.07837810362652,36880.80900195343,329.2988776775699,7,0,4
Apple Laptops 287,Apple,laptops,80338.82,104435.14,4.3,3252,https://example.com/product/287,23.07,13983.599999999999,18258.82272727273,11.294020667432795,9.545712003153362,8.087332926473351,36793.531998783874,-54.2020507660134,0,0,3
Apple Tablets 288,Apple,tablets,141137.27,169577.13,4.7,5611,https://example.com/product/288,16.77,26371.7,29403.597916666666,11.857495327146555,10.180084663184427,8.632662441222351,37520.72882617476,-73.41543532323193,0,2,3
Xiaomi Smartphones 289,Xiaomi,smartphones,13268.54,16528.69,4.7,6018,https://example.com/product/289,19.72,28284.600000000002,2764.279166666667,9.493226462068298,10.250108120209156,8.70267641154777,37633.018427575786,183.62591835707457,7,1,4
Motorola Tablets 290,Motorola,tablets,10780.06,12550.77,3.7,384,https://example.com/product/290,14.11,1420.8000000000002,2836.857894736842,9.285546169870074,7.259678953495383,5.953243334287785,36056.08006481932,234.4701241442007,1,2,0
Oppo Tablets 291,Oppo,tablets,20562.81,22275.63,4.3,5774,https://example.com/product/291,7.69,24828.2,4673.36590909091,9.931288013685133,10.119775658893355,8.661293535389994,37430.12346271484,82.02825130765122,3,2,2
Xiaomi Smartphones 292,Xiaomi,smartphones,11584.57,15832.97,4.5,1242,https://example.com/product/292,26.83,5589.0,2518.384782608696,9.357515637209852,8.628734566149145,7.1252830915107115,36300.758572090876,213.354389261672,7,1,4
Samsung Laptops 293,Samsung,laptops,21126.37,23864.06,3.7,17299,https://example.com/product/293,11.47,64006.3,5559.571052631578,9.958324635281732,11.066752418337177,9.75846178048587,39729.926501373135,88.05846201393395,5,0,1
Oppo Tablets 294,Oppo,tablets,9744.89,12132.74,4.1,7371,https://example.com/product/294,19.68,30221.1,2320.211904761905,9.184600936658041,10.31632872381609,8.905444318789714,37746.69337823346,287.3485834958985,3,2,4
Vivo Laptops 295,Vivo,laptops,13698.64,16723.56,3.6,3480,https://example.com/product/295,18.09,12528.0,3702.335135135135,9.525124834098698,9.435801236245553,8.15507488781144,36708.08647429261,167.9688383247725,6,0,4
Samsung Laptops 296,Samsung,laptops,56905.06,60707.38,3.9,5199,https://example.com/product/296,6.26,20276.1,14226.265,10.949157117079624,9.917247449452313,8.556413904569519,37162.909549526696,-34.69313704347786,5,0,2
Apple Smartphones 297,Apple,smartphones,82474.0,114756.97,3.7,10279,https://example.com/product/297,28.13,38032.3,21703.684210526313,11.320250496096783,10.546217370757484,9.237955539009157,38205.220501691925,-53.67604275081611,0,1,3
OnePlus Laptops 298,OnePlus,laptops,17755.1,23119.36,4.8,1338,https://example.com/product/298,23.2,6422.4,3623.4897959183672,9.784484397837144,8.767702851513635,7.199678345691172,36349.68018524766,104.72810733393594,2,0,0
Motorola Smartphones 299,Motorola,smartphones,14610.45,18403.19,4.3,443,https://example.com/product/299,20.61,1904.8999999999999,3320.556818181819,9.589560746911111,7.552709616940597,6.095824562432225,36084.49733495275,146.97731647521292,1,1,0
Realme Smartphones 300,Realme,smartphones,16982.29,19225.95,4.6,2566,https://example.com/product/300,11.67,11803.599999999999,3613.2531914893625,9.739985198458408,9.376244564998059,7.8504931808711405,36665.56329626193,115.90470599820122,4,1,4
Motorola Laptops 301,Motorola,laptops,31007.65,40769.87,4.4,7247,https://example.com/product/301,23.94,31886.800000000003,6890.588888888889,10.342021476803087,10.369978770481076,8.888480847722816,37844.47203318338,22.048823542523795,1,0,2
Motorola Tablets 302,Motorola,tablets,33544.44,44112.48,3.6,3839,https://example.com/product/302,23.96,13820.4,9066.064864864866,10.420656216619864,9.533973394651115,8.253227645581772,36783.95195646663,9.657373789714871,1,2,2
Samsung Laptops 303,Samsung,laptops,48782.4,60229.59,3.9,5883,https://example.com/product/303,19.01,22943.7,12195.6,10.795145370037938,10.040842251999505,8.679992081721329,37319.50097652098,-23.49802187567446,5,0,2
OnePlus Tablets 304,OnePlus,tablets,58101.7,82296.24,4.0,875,https://example.com/product/304,29.4,3500.0,14171.146341463415,10.96996741336092,8.160803920954665,6.775366090936392,36178.13168238062,-37.73309269370669,2,2,0
OnePlus Smartphones 305,OnePlus,smartphones,50329.84,60339.9,4.3,2940,https://example.com/product/305,16.59,12642.0,11438.6,10.826373289478141,9.444858981311897,7.9865049385539955,36714.77841561715,-27.051668720549976,2,1,2
Xiaomi Laptops 306,Xiaomi,laptops,22109.33,23351.95,4.1,9000,https://example.com/product/306,5.32,36900.0,5264.126190476191,10.003800199113243,10.515993929932415,9.105090961257085,38138.7530879921,72.50071842064911,7,0,2
Motorola Tablets 307,Motorola,tablets,43854.73,48743.08,3.8,277,https://example.com/product/307,10.03,1052.6,11244.802564102565,10.688660662011394,6.959968150429071,5.627621113690637,36034.466268365846,-17.83220129649449,1,2,0
Realme Laptops 308,Realme,laptops,21197.52,24243.0,3.7,3072,https://example.com/product/308,12.56,11366.400000000001,5578.294736842105,9.961686646902425,9.338504888651455,8.030409562130485,36639.8991142699,72.84993298399954,4,0,2
OnePlus Tablets 309,OnePlus,tablets,46202.56,59809.55,4.3,212,https://example.com/product/309,22.75,911.5999999999999,10500.58181818182,10.740812130378204,6.816297668493302,5.3612921657094255,36026.1893935697,-22.025555740699858,2,2,0
Apple Tablets 310,Apple,tablets,137797.58,176972.31,4.3,9919,https://example.com/product/310,22.14,42651.7,31317.63181818182,11.833548332719051,10.660845856894984,9.20230820027892,38476.38500831113,-72.07760469500906,0,2,3
Xiaomi Tablets 311,Xiaomi,tablets,45471.65,49730.5,4.0,1254,https://example.com/product/311,8.56,5016.0,11090.646341463416,10.72486632530557,8.520587424484253,7.134890851565884,36267.122761749095,-20.242342730582475,7,2,2
Xiaomi Smartphones 312,Xiaomi,smartphones,20534.31,22849.92,4.3,4872,https://example.com/product/312,10.13,20949.6,4666.8886363636375,9.929901122453971,9.949922564558316,8.491465042843506,37202.44483445721,81.17212039000681,7,1,4
Motorola Laptops 313,Motorola,laptops,29132.83,37719.55,4.5,4073,https://example.com/product/313,22.76,18328.5,6333.223913043479,10.279655320885121,9.816267062774855,8.31238059678675,37048.58301510846,27.171246374308495,1,0,2
Apple Tablets 314,Apple,tablets,113110.4,121252.52,4.6,779,https://example.com/product/314,6.72,3583.3999999999996,24066.04255319149,11.636128452780628,8.184346375010064,6.659293919683638,36183.02736577068,-68.01087489234351,0,2,3
Vivo Laptops 315,Vivo,laptops,23722.29,25418.6,4.1,1490,https://example.com/product/315,6.67,6108.999999999999,5648.164285714287,10.074212545011202,8.71768205216564,7.307202314764738,36331.283216729134,53.15251274952432,6,0,2
Vivo Smartphones 316,Vivo,smartphones,41250.27,49748.53,3.8,11092,https://example.com/product/316,17.08,42149.6,10576.992307692308,10.627437179167678,10.649004198204132,9.314069557738659,38446.9111158633,-6.795977054542175,6,1,1
Realme Laptops 317,Realme,laptops,28531.5,34352.23,3.9,471,https://example.com/product/317,16.94,1836.8999999999999,7132.875,10.258799067427756,7.516378894471428,6.156978985585555,36080.505650653904,26.45849552478455,4,0,0
Realme Tablets 318,Realme,tablets,31526.18,36988.83,3.8,8444,https://example.com/product/318,14.77,32087.199999999997,8083.635897435897,10.358605309909358,10.3762436402901,9.041329829241901,37856.23576161705,20.07872746275333,4,2,2
Realme Tablets 319,Realme,tablets,27064.62,36437.79,4.2,2155,https://example.com/product/319,25.72,9051.0,6294.097674418605,10.206019566783219,9.110741006753427,7.6760099320288875,36503.982263894075,34.877128383454405,4,2,4
Xiaomi Smartphones 320,Xiaomi,smartphones,32807.39,36538.23,4.1,660,https://example.com/product/320,10.21,2705.9999999999995,7811.283333333335,10.398439554345792,7.903596289614301,6.493753839851686,36131.52289806758,10.132268668941915,7,1,0
Oppo Smartphones 321,Oppo,smartphones,29130.68,34386.59,4.5,1674,https://example.com/product/321,15.28,7533.0,6332.756521739131,10.27958152079306,8.927181388251986,7.423568444259167,36414.87378204622,25.005230849558675,3,1,2
Apple Smartphones 322,Apple,smartphones,46901.35,56559.81,3.9,1386,https://example.com/product/322,17.08,5405.4,11725.3375,10.755823059788884,8.595338715960025,7.234898420314831,36289.981024483975,-22.624868954765745,0,1,2
Realme Smartphones 323,Realme,smartphones,10575.13,14548.17,3.7,5151,https://example.com/product/323,27.31,19058.7,2782.9289473684207,9.266354853997766,9.855331437315172,8.54714026778419,37091.44666032934,250.74222879841045,4,1,4
Realme Smartphones 324,Realme,smartphones,26163.56,31594.02,3.7,13587,https://example.com/product/324,17.19,50271.9,6885.147368421052,10.172161102307182,10.825221443504901,9.516942329280475,38923.700194989,48.77065733787372,4,1,1
Xiaomi Tablets 325,Xiaomi,tablets,17771.43,19170.11,4.4,6812,https://example.com/product/325,7.3,29972.800000000003,3949.206666666667,9.785403659126588,10.308078945733225,8.826587830773668,37732.11786041869,112.31897410854779,7,2,4
Motorola Laptops 326,Motorola,laptops,37286.68,40548.96,4.4,4027,https://example.com/product/326,8.05,17718.800000000003,8285.92888888889,10.526418256166364,9.782437937413661,8.301025253838453,37012.792869270095,-0.734544160890444,1,0,2
OnePlus Laptops 327,OnePlus,laptops,31028.31,33471.63,4.4,11994,https://example.com/product/327,7.3,52773.600000000006,6895.18,10.342687520649912,10.873785293341516,9.392245175273795,39070.553086318876,25.919049688232697,2,0,1
OnePlus Laptops 328,OnePlus,laptops,54216.53,65963.66,3.9,275,https://example.com/product/328,17.81,1072.5,13554.1325,10.900759566869286,6.978679617318836,5.62040086571715,36035.634423035655,-33.53386057160859,2,0,0
Realme Laptops 329,Realme,laptops,34572.14,36604.76,4.8,7913,https://example.com/product/329,5.55,37982.4,7055.538775510205,10.450832358990452,10.54490450115995,8.97638862194537,38202.291309831446,10.500221594125925,4,0,2
Motorola Laptops 330,Motorola,laptops,42439.73,46238.98,3.6,2082,https://example.com/product/330,8.22,7495.2,11470.197297297298,10.655863793333994,8.922151504458807,7.641564441260972,36412.65487518598,-14.201492622158582,1,0,2
OnePlus Tablets 331,OnePlus,tablets,54330.51,61144.43,4.5,231,https://example.com/product/331,11.14,1039.5,11810.98043478261,10.90285963227549,6.9474566458336895,5.44673737166631,36033.69728212592,-33.6768653890311,2,2,0
Xiaomi Tablets 332,Xiaomi,tablets,12306.59,15193.37,3.6,4571,https://example.com/product/332,19.0,16455.600000000002,3326.1054054054052,9.417971424219878,9.70848189153345,8.427706024914702,36938.641463294996,200.15334437317725,7,2,4
Samsung Smartphones 333,Samsung,smartphones,53135.67,63173.75,4.2,165,https://example.com/product/333,15.89,693.0,12357.132558139536,10.880622552690902,6.542471960506805,5.111987788356544,36013.35730257369,-32.223763617596816,5,1,0
Realme Smartphones 334,Realme,smartphones,34880.99,41676.23,3.5,4874,https://example.com/product/334,16.3,17059.0,9689.163888888888,10.459725929147764,9.74449182104567,8.491875383431948,36974.06179132332,6.0006089027958325,4,1,2
Oppo Smartphones 335,Oppo,smartphones,28980.31,35367.12,4.0,1435,https://example.com/product/335,18.06,5740.0,7068.368292682928,10.274406418441703,8.655388690167637,7.269616749608169,36309.622459283906,25.290662726809703,3,1,0
Vivo Laptops 336,Vivo,laptops,31917.78,34995.08,3.9,7730,https://example.com/product/336,8.79,30147.0,7979.445,10.370949830281942,10.31387386496336,8.952993499320474,37742.34361637251,18.248648923491903,6,0,2
Motorola Laptops 337,Motorola,laptops,30632.36,41118.21,4.0,378,https://example.com/product/337,25.5,1512.0,7471.307317073171,10.329844890186715,7.321849713788356,5.937536205082426,36061.43361787895,17.723327937772186,1,0,0
Oppo Laptops 338,Oppo,laptops,25698.48,28929.27,4.3,1148,https://example.com/product/338,11.17,4936.4,5840.563636363637,10.154226037215578,8.504594155839722,7.046647277848756,36262.45014306985,41.10737344414865,3,0,0
OnePlus Smartphones 339,OnePlus,smartphones,62305.66,84769.99,4.4,2836,https://example.com/product/339,26.5,12478.400000000001,13845.702222222222,11.039823601148601,9.43183456384461,7.950502434808851,36705.17489280404,-41.08853851671896,2,1,3
Realme Tablets 340,Realme,tablets,32492.91,42399.99,4.4,2874,https://example.com/product/340,23.37,12645.6,7220.6466666666665,10.388807966143753,9.445143683325716,7.963807953231451,36714.98974008003,12.993849243050354,4,2,4
OnePlus Smartphones 341,OnePlus,smartphones,40264.9,51346.63,4.0,4598,https://example.com/product/341,21.58,18392.0,9820.707317073173,10.603260235898384,9.819725436430797,8.433594167539924,37052.31054382871,-7.978635129284544,2,1,2
Xiaomi Laptops 342,Xiaomi,laptops,31102.46,40866.49,4.1,2998,https://example.com/product/342,23.89,12291.8,7405.34761904762,10.345074345998349,9.41676900411337,8.00603417874901,36694.22124147807,17.978517588248884,7,0,4
Apple Smartphones 343,Apple,smartphones,52013.88,55530.07,3.8,379,https://example.com/product/343,6.33,1440.2,13336.892307692307,10.859285110475515,7.2732313788739384,5.940171252720432,36057.21886886929,-30.67769820503817,0,1,0
Samsung Laptops 344,Samsung,laptops,18420.75,23219.24,3.9,5830,https://example.com/product/344,20.67,22737.0,4605.1875,9.821287310725449,10.031792812689051,8.670943791222156,37307.36743027726,102.5290361699565,5,0,4
Oppo Tablets 345,Oppo,tablets,13073.45,16059.14,4.2,4412,https://example.com/product/345,18.59,18530.4,3040.337209302326,9.478415223038807,9.827221869582452,8.392310009269547,37060.43479540166,183.47861349071331,3,2,4
Vivo Tablets 346,Vivo,tablets,35666.76,42082.85,4.6,4884,https://example.com/product/346,15.25,22466.399999999998,7588.672340425534,10.48200247851171,10.019820648649139,8.493924564476883,37291.48287481743,4.555285859487745,6,2,2
Vivo Laptops 347,Vivo,laptops,36439.49,43653.47,4.2,1669,https://example.com/product/347,16.53,7009.8,8474.3,10.503435798045288,8.85520709619902,7.4205789054108005,36384.16129344096,-0.15183721440404674,6,0,2
Realme Smartphones 348,Realme,smartphones,38251.68,40450.65,4.5,5246,https://example.com/product/348,5.44,23607.0,8315.582608695653,10.551968902159697,10.069340916622775,8.565411763686711,37358.43750880667,-2.335171922366094,4,1,2
Vivo Smartphones 349,Vivo,smartphones,11740.12,14484.61,4.4,1420,https://example.com/product/349,18.95,6248.000000000001,2608.915555555556,9.37085248917248,8.740176729929082,7.259116128097101,36339.4426890459,209.53212308771882,6,1,4
Vivo Laptops 350,Vivo,laptops,9842.41,11006.59,3.8,11885,https://example.com/product/350,10.58,45163.0,2523.6948717948717,9.194557474728995,10.718055588300412,9.383116515926606,38623.80143154204,292.422195697416,6,0,1
Apple Tablets 351,Apple,tablets,99912.73,131601.48,3.9,1505,https://example.com/product/351,24.08,5869.5,24978.1825,11.512062392630423,8.677695088070266,7.317212408359839,36317.22426982363,-63.651054005006536,0,2,3
Realme Tablets 352,Realme,tablets,32715.37,36878.15,4.3,2028,https://example.com/product/352,11.29,8720.4,7435.311363636364,10.395630843241946,9.073535054474895,7.615298339825815,36484.5756340529,11.521207414291503,4,2,2
Oppo Laptops 353,Oppo,laptops,30559.83,37512.88,4.0,4683,https://example.com/product/353,18.54,18732.0,7453.6170731707325,10.327474402597502,9.838041953461058,8.451907724717607,37072.26896532296,21.31045547479472,3,0,2
Vivo Tablets 354,Vivo,tablets,13947.2,18589.47,4.0,2375,https://example.com/product/354,24.97,9500.0,3401.7560975609763,9.54310574666607,9.15915233520675,7.773173680482536,36530.33912051442,161.9188017703512,6,2,4
Vivo Smartphones 355,Vivo,smartphones,14833.94,20184.68,4.5,621,https://example.com/product/355,26.51,2794.5,3224.7695652173916,9.60474048822736,7.9357662604667,6.432940092739179,36136.717957780056,143.6083600026699,6,1,0
Motorola Tablets 356,Motorola,tablets,43761.98,48030.78,4.4,1313,https://example.com/product/356,8.89,5777.200000000001,9724.884444444446,10.686543533497543,8.661847494480433,7.1808311990445555,36311.80614540034,-17.024307068829295,1,2,2
Realme Tablets 357,Realme,tablets,31598.88,37861.97,3.6,842,https://example.com/product/357,16.54,3031.2000000000003,8540.237837837838,10.360908602099439,8.017043707647481,6.736966958001855,36150.61254121443,14.404727449879335,4,2,0
Apple Laptops 358,Apple,laptops,115068.08,132958.33,4.2,1815,https://example.com/product/358,13.46,7623.0,26760.018604651163,11.653287922652146,8.939056445334039,7.504391559161238,36420.15689361823,-68.34903572422671,0,0,3
Vivo Tablets 359,Vivo,tablets,25852.32,33169.92,4.8,4745,https://example.com/product/359,22.06,22776.0,5275.983673469388,10.160194304958587,10.033506533859862,8.465057436995709,37309.65677862514,44.31840847794372,6,2,4
Motorola Laptops 360,Motorola,laptops,22317.36,26628.01,4.0,227,https://example.com/product/360,16.19,908.0,5443.2585365853665,10.013164937093194,6.812345094177479,5.429345628954441,36025.97806910682,61.42580515395558,1,0,0
Motorola Laptops 361,Motorola,laptops,18768.07,20337.28,4.1,11860,https://example.com/product/361,7.72,48625.99999999999,4468.588095238096,9.839965581203346,10.791934211180285,9.381010986029276,38827.08382458492,106.87840478314992,1,0,1
OnePlus Laptops 362,OnePlus,laptops,27972.45,35835.93,4.3,2844,https://example.com/product/362,21.94,12229.199999999999,6357.375000000001,10.239011125032075,9.411663581777269,7.953318346560431,36690.54654387355,31.166724916385757,2,0,2
Oppo Laptops 363,Oppo,laptops,31997.44,38359.67,4.2,1995,https://example.com/product/363,16.59,8379.0,7441.26511627907,10.373442430593544,9.033603193476129,7.59890045687141,36464.53503082309,13.960788834428921,3,0,2
Apple Laptops 364,Apple,laptops,71141.92,91821.36,3.9,8692,https://example.com/product/364,22.52,33898.799999999996,17785.48,11.172446090485224,10.431164393646123,9.070273383079064,37962.57892743757,-46.63824236478637,0,0,3
Apple Tablets 365,Apple,tablets,152440.22,165901.15,3.6,2553,https://example.com/product/365,8.11,9190.800000000001,41200.05945945946,11.934534358104552,9.126067061241404,7.845416036592485,36512.18869720259,-76.04819207345503,0,2,3
Samsung Smartphones 366,Samsung,smartphones,25467.39,27747.54,3.7,505,https://example.com/product/366,8.22,1868.5,6701.944736842104,10.14519335435405,7.533426294417168,6.226536669287466,36082.36060982807,41.680637905290155,5,1,0
OnePlus Smartphones 367,OnePlus,smartphones,49321.24,62436.42,4.0,2567,https://example.com/product/367,21.01,10268.0,12029.570731707317,10.806130373927383,9.236884927198295,7.850882664809852,36575.42167259555,-25.842453124464125,2,1,2
Apple Tablets 368,Apple,tablets,82583.18,97285.41,4.4,295,https://example.com/product/368,15.11,1298.0,18351.817777777775,11.321573415742005,7.1693500166706,5.69035945432406,36048.871552585515,-56.34840950350238,0,2,3
Samsung Laptops 369,Samsung,laptops,68539.25,95229.66,4.3,7537,https://example.com/product/369,28.03,32409.1,15577.102272727274,11.135176442927055,10.386225381598281,8.92771217382708,37875.131690672926,-44.73950081059696,5,0,2
Apple Laptops 370,Apple,laptops,45397.65,62472.76,4.4,2896,https://example.com/product/370,27.33,12742.400000000001,10088.366666666667,10.723237647904506,9.452768769502256,7.9714309977693505,36720.672020081925,-19.11327564294204,0,0,2
OnePlus Smartphones 371,OnePlus,smartphones,61058.77,77174.87,4.6,4166,https://example.com/product/371,20.88,19163.6,12991.22765957447,11.019608499495007,9.860820106216725,8.334951631422454,37097.604420372714,-39.242791133243074,2,1,2
